Time,PM2.5,PM10
2024-09-14 16:00:00,1.4833333333333334,7.3999999999999995
2024-09-14 16:30:00,1.4555555555555557,6.922222222222222
2024-09-14 17:00:00,1.3055555555555556,6.3999999999999995
2024-09-14 17:30:00,1.2111111111111112,5.488888888888888
2024-09-14 18:00:00,1.3111111111111111,5.944444444444444
2024-09-14 18:30:00,1.527777777777778,9.855555555555556
2024-09-14 19:00:00,1.5166666666666668,6.888888888888889
2024-09-14 19:30:00,1.5777777777777777,6.811111111111111
2024-09-14 20:00:00,1.5555555555555556,8.244444444444445
2024-09-14 20:30:00,1.5555555555555556,7.044444444444444
2024-09-14 21:00:00,1.6111111111111114,8.944444444444445
2024-09-14 21:30:00,2.6166666666666667,9.65
2024-09-14 22:00:00,2.733333333333333,11.533333333333333
2024-09-14 22:30:00,2.3555555555555556,8.983333333333334
2024-09-14 23:00:00,2.388888888888889,10.872222222222222
2024-09-14 23:30:00,2.5333333333333337,9.827777777777778
2024-09-15 00:00:00,3.005555555555556,10.644444444444444
2024-09-15 00:30:00,2.2444444444444445,9.272222222222222
2024-09-15 01:00:00,1.8,7.716666666666666
2024-09-15 01:30:00,1.8888888888888886,8.477777777777776
2024-09-15 02:00:00,2.3722222222222222,9.411111111111111
2024-09-15 02:30:00,2.1,10.28888888888889
2024-09-15 03:00:00,4.55,10.25
2024-09-15 03:30:00,2.611111111111111,10.222222222222223
2024-09-15 04:00:00,2.0055555555555555,9.333333333333334
2024-09-15 04:30:00,2.283333333333333,12.277777777777777
2024-09-15 05:00:00,2.3833333333333333,10.65
2024-09-15 05:30:00,2.338888888888889,8.444444444444445
2024-09-15 06:00:00,2.022222222222222,7.461111111111111
2024-09-15 06:30:00,1.9611111111111112,8.588888888888889
2024-09-15 07:00:00,2.0,8.316666666666665
2024-09-15 07:30:00,2.1166666666666667,9.516666666666666
2024-09-15 08:00:00,2.2166666666666663,9.5
2024-09-15 08:30:00,2.466666666666667,9.683333333333334
2024-09-15 09:00:00,2.1333333333333333,8.35
2024-09-15 09:30:00,1.6499999999999997,8.216666666666667
2024-09-15 10:00:00,1.3111111111111111,6.099999999999999
2024-09-15 10:30:00,1.6166666666666665,7.0
2024-09-15 11:00:00,1.7166666666666668,7.25
2024-09-15 11:30:00,1.4444444444444444,7.466666666666668
2024-09-15 12:00:00,1.1611111111111112,5.7555555555555555
2024-09-15 12:30:00,1.1888888888888889,6.3999999999999995
2024-09-15 13:00:00,1.3333333333333333,5.866666666666666
2024-09-15 13:30:00,1.1055555555555556,5.194444444444445
2024-09-15 14:00:00,1.0166666666666668,4.1499999999999995
2024-09-15 14:30:00,1.2055555555555555,4.361111111111111
2024-09-15 15:00:00,1.211111111111111,5.877777777777777
2024-09-15 15:30:00,1.1833333333333333,4.788888888888889
2024-09-15 16:00:00,1.1722222222222223,5.022222222222222
2024-09-15 16:30:00,1.05,5.583333333333333
2024-09-15 17:00:00,1.138888888888889,5.577777777777778
2024-09-15 17:30:00,1.2666666666666666,7.2555555555555555
2024-09-15 18:00:00,1.7333333333333334,7.133333333333333
2024-09-15 18:30:00,1.4944444444444447,6.816666666666667
2024-09-15 19:00:00,1.638888888888889,7.372222222222223
2024-09-15 19:30:00,1.6888888888888889,5.977777777777778
2024-09-15 20:00:00,2.038888888888889,8.705555555555554
2024-09-15 20:30:00,1.4944444444444445,6.5055555555555555
2024-09-15 21:00:00,1.5777777777777777,8.588888888888889
2024-09-15 21:30:00,1.6499999999999997,10.766666666666666
2024-09-15 22:00:00,1.7166666666666668,7.48888888888889
2024-09-15 22:30:00,1.7166666666666668,10.644444444444444
2024-09-15 23:00:00,1.7333333333333334,7.611111111111112
2024-09-15 23:30:00,1.6555555555555557,8.922222222222222
2024-09-16 00:00:00,2.088888888888889,9.133333333333333
2024-09-16 00:30:00,1.9444444444444444,8.444444444444445
2024-09-16 01:00:00,2.011111111111111,10.78888888888889
2024-09-16 01:30:00,1.7555555555555555,8.555555555555557
2024-09-16 02:00:00,1.9388888888888889,7.822222222222223
2024-09-16 02:30:00,1.8111111111111111,7.422222222222222
2024-09-16 03:00:00,1.7000000000000002,8.299999999999999
2024-09-16 03:30:00,1.5555555555555556,6.755555555555556
2024-09-16 04:00:00,1.5,7.377777777777777
2024-09-16 04:30:00,1.3444444444444443,6.650000000000001
2024-09-16 05:00:00,1.5,7.377777777777777
2024-09-16 05:30:00,1.2777777777777777,5.855555555555555
2024-09-16 06:00:00,1.1722222222222223,5.977777777777777
2024-09-16 06:30:00,1.4111111111111108,5.48888888888889
2024-09-16 07:00:00,1.5777777777777777,6.833333333333333
2024-09-16 07:30:00,1.4666666666666668,6.083333333333333
2024-09-16 08:00:00,1.7666666666666666,7.272222222222223
2024-09-16 08:30:00,2.9,12.566666666666668
2024-09-16 09:00:00,2.6888888888888887,10.600000000000001
2024-09-16 09:30:00,1.5777777777777775,9.166666666666666
2024-09-16 10:00:00,1.4333333333333333,6.283333333333332
2024-09-16 10:30:00,1.0999999999999999,5.8500000000000005
2024-09-16 11:00:00,1.2,5.3999999999999995
2024-09-16 11:30:00,1.2333333333333334,4.516666666666667
2024-09-16 12:00:00,1.361111111111111,5.833333333333333
2024-09-16 12:30:00,1.1055555555555554,5.516666666666666
2024-09-16 13:00:00,1.3,6.833333333333333
2024-09-16 13:30:00,1.4111111111111112,6.2555555555555555
2024-09-16 14:00:00,1.45,7.8
2024-09-16 14:30:00,1.611111111111111,6.977777777777778
2024-09-16 15:00:00,1.6000000000000003,7.605555555555555
2024-09-16 15:30:00,1.8666666666666665,10.516666666666667
2024-09-16 16:00:00,1.6055555555555554,9.377777777777778
2024-09-16 16:30:00,1.988888888888889,11.166666666666666
2024-09-16 17:00:00,1.9222222222222223,9.911111111111111
2024-09-16 17:30:00,2.0555555555555554,12.111111111111109
2024-09-16 18:00:00,1.8277777777777777,8.622222222222222
2024-09-16 18:30:00,1.9222222222222223,10.461111111111112
2024-09-16 19:00:00,2.3111111111111113,13.077777777777778
2024-09-16 19:30:00,2.3777777777777778,11.5
2024-09-16 20:00:00,1.9222222222222223,10.266666666666666
2024-09-16 20:30:00,1.8666666666666665,11.277777777777779
2024-09-16 21:00:00,2.244444444444444,10.822222222222223
2024-09-16 21:30:00,2.388888888888889,11.566666666666668
2024-09-16 22:00:00,2.111111111111111,10.044444444444444
2024-09-16 22:30:00,2.1999999999999997,10.811111111111112
2024-09-16 23:00:00,2.8888888888888893,11.455555555555556
2024-09-16 23:30:00,2.966666666666667,12.02222222222222
2024-09-17 00:00:00,2.5555555555555554,13.0
2024-09-17 00:30:00,2.6666666666666665,11.544444444444444
2024-09-17 01:00:00,3.244444444444444,13.966666666666667
2024-09-17 01:30:00,3.3555555555555556,13.266666666666666
2024-09-17 02:00:00,3.6777777777777776,14.333333333333334
2024-09-17 02:30:00,3.511111111111111,12.777777777777777
2024-09-17 03:00:00,4.555555555555556,16.666666666666668
2024-09-17 03:30:00,3.2000000000000006,12.78888888888889
2024-09-17 04:00:00,3.4666666666666663,12.355555555555554
2024-09-17 04:30:00,3.466666666666667,13.744444444444445
2024-09-17 05:00:00,3.533333333333333,13.888888888888888
2024-09-17 05:30:00,3.8777777777777778,14.866666666666667
2024-09-17 06:00:00,3.588888888888889,14.71111111111111
2024-09-17 06:30:00,3.1888888888888887,12.888888888888888
2024-09-17 07:00:00,3.277777777777778,14.222222222222221
2024-09-17 07:30:00,3.4500000000000006,12.344444444444443
2024-09-17 08:00:00,3.0666666666666664,13.9
2024-09-17 08:30:00,3.0499999999999994,12.799999999999999
2024-09-17 09:00:00,2.766666666666667,11.1
2024-09-17 09:30:00,3.0666666666666664,13.366666666666667
2024-09-17 10:00:00,2.3000000000000003,10.616666666666667
2024-09-17 10:30:00,1.8666666666666665,8.083333333333334
2024-09-17 11:00:00,1.25,5.433333333333334
2024-09-17 11:30:00,1.0,5.233333333333333
2024-09-17 12:00:00,0.9666666666666668,3.1666666666666665
2024-09-17 12:30:00,0.9833333333333334,4.45
2024-09-17 13:00:00,1.1833333333333333,3.4166666666666665
2024-09-17 13:30:00,1.0,3.5333333333333328
2024-09-17 14:00:00,1.0833333333333333,5.8
2024-09-17 14:30:00,1.2055555555555555,5.51111111111111
2024-09-17 15:00:00,0.9888888888888889,4.322222222222222
2024-09-17 15:30:00,1.0999999999999999,5.51111111111111
2024-09-17 16:00:00,1.0888888888888888,4.705555555555556
2024-09-17 16:30:00,1.3444444444444443,6.133333333333333
2024-09-17 17:00:00,1.4777777777777779,6.900000000000001
2024-09-17 17:30:00,1.361111111111111,5.377777777777777
2024-09-17 18:00:00,1.0166666666666666,3.75
2024-09-17 18:30:00,0.7722222222222221,2.6666666666666665
2024-09-17 19:00:00,0.7666666666666666,2.5166666666666666
2024-09-17 19:30:00,0.9166666666666666,2.5500000000000003
2024-09-17 20:00:00,0.7000000000000001,1.8166666666666667
2024-09-17 20:30:00,0.7333333333333334,1.5833333333333333
2024-09-17 21:00:00,0.6666666666666666,2.1333333333333333
2024-09-17 21:30:00,1.15,2.6833333333333336
2024-09-17 22:00:00,0.75,1.9333333333333333
2024-09-17 22:30:00,1.2666666666666666,2.4
2024-09-17 23:00:00,1.811111111111111,3.766666666666667
2024-09-17 23:30:00,1.8777777777777775,4.316666666666666
2024-09-18 00:00:00,1.8222222222222222,3.888888888888889
2024-09-18 00:30:00,1.6777777777777778,3.522222222222222
2024-09-18 01:00:00,1.6666666666666667,3.827777777777778
2024-09-18 01:30:00,2.4555555555555557,5.0
2024-09-18 02:00:00,3.005555555555555,6.205555555555556
2024-09-18 02:30:00,2.8777777777777778,5.488888888888888
2024-09-18 03:00:00,2.9555555555555557,6.594444444444444
2024-09-18 03:30:00,3.1833333333333336,6.8500000000000005
2024-09-18 04:00:00,2.6666666666666665,7.777777777777778
2024-09-18 04:30:00,2.038888888888889,4.827777777777778
2024-09-18 05:00:00,3.5777777777777775,7.388888888888889
2024-09-18 05:30:00,5.8500000000000005,12.52222222222222
2024-09-18 06:00:00,3.8555555555555556,8.327777777777778
2024-09-18 06:30:00,5.6499999999999995,13.533333333333333
2024-09-18 07:00:00,4.183333333333334,10.122222222222222
2024-09-18 07:30:00,4.51111111111111,11.077777777777778
2024-09-18 08:00:00,3.5666666666666664,9.116666666666667
2024-09-18 08:30:00,3.9,8.53888888888889
2024-09-18 09:00:00,3.0500000000000003,7.472222222222222
2024-09-18 09:30:00,2.138888888888889,4.788888888888889
2024-09-18 10:00:00,7.361111111111111,17.133333333333336
2024-09-18 10:30:00,2.25,5.733333333333333
2024-09-18 11:00:00,1.5666666666666667,3.783333333333333
2024-09-18 11:30:00,0.9055555555555554,4.3
2024-09-18 12:00:00,0.8333333333333334,3.5555555555555554
2024-09-18 12:30:00,0.8555555555555556,2.5
2024-09-18 13:00:00,0.8388888888888889,2.6222222222222222
2024-09-18 13:30:00,0.7777777777777777,2.766666666666667
2024-09-18 14:00:00,0.8333333333333334,3.3333333333333335
2024-09-18 14:30:00,0.5,1.8666666666666665
2024-09-18 15:00:00,0.6888888888888888,2.0388888888888888
2024-09-18 15:30:00,0.6722222222222222,1.8888888888888886
2024-09-18 16:00:00,0.6722222222222222,1.6444444444444442
2024-09-18 16:30:00,0.7833333333333332,2.3666666666666667
2024-09-18 17:00:00,0.85,3.8055555555555554
2024-09-18 17:30:00,0.9555555555555556,4.4111111111111105
2024-09-18 18:00:00,0.8611111111111112,3.494444444444445
2024-09-18 18:30:00,1.0388888888888888,4.066666666666667
2024-09-18 19:00:00,0.9944444444444445,3.8111111111111113
2024-09-18 19:30:00,1.3833333333333335,7.216666666666666
2024-09-18 20:00:00,1.4666666666666668,5.783333333333334
2024-09-18 20:30:00,0.8666666666666667,2.35
2024-09-18 21:00:00,1.116666666666667,4.183333333333334
2024-09-18 21:30:00,1.7333333333333334,5.244444444444444
2024-09-18 22:00:00,1.4555555555555555,4.511111111111112
2024-09-18 22:30:00,1.1333333333333333,3.088888888888889
2024-09-18 23:00:00,1.6555555555555557,6.066666666666666
2024-09-18 23:30:00,1.7,3.8111111111111113
2024-09-19 00:00:00,1.7777777777777777,5.088888888888889
2024-09-19 00:30:00,1.8555555555555558,4.822222222222222
2024-09-19 01:00:00,2.1111111111111107,4.688888888888889
2024-09-19 01:30:00,2.1888888888888887,5.677777777777777
2024-09-19 02:00:00,2.566666666666667,6.422222222222222
2024-09-19 02:30:00,2.4111111111111114,7.733333333333333
2024-09-19 03:00:00,1.7888888888888888,4.911111111111111
2024-09-19 03:30:00,1.5944444444444443,5.216666666666667
2024-09-19 04:00:00,1.7777777777777777,5.166666666666667
2024-09-19 04:30:00,1.5999999999999999,4.044444444444444
2024-09-19 05:00:00,1.4333333333333336,4.633333333333334
2024-09-19 05:30:00,1.5222222222222221,4.2444444444444445
2024-09-19 06:00:00,1.6222222222222225,4.933333333333334
2024-09-19 06:30:00,1.461111111111111,4.694444444444444
2024-09-19 07:00:00,2.611111111111111,7.822222222222223
2024-09-19 07:30:00,2.5666666666666664,8.388888888888888
2024-09-19 08:00:00,2.2499999999999996,6.68888888888889
2024-09-19 08:30:00,2.083333333333333,7.733333333333333
2024-09-19 09:00:00,2.411111111111111,7.711111111111111
2024-09-19 09:30:00,1.0555555555555556,4.388888888888888
2024-09-19 10:00:00,1.027777777777778,5.427777777777777
2024-09-19 10:30:00,0.9722222222222222,4.105555555555555
2024-09-19 11:00:00,1.0666666666666667,4.0
2024-09-19 11:30:00,0.8333333333333334,5.0
2024-09-19 12:00:00,0.8722222222222222,3.8722222222222222
2024-09-19 12:30:00,1.0777777777777777,4.272222222222222
2024-09-19 13:00:00,0.9722222222222222,4.594444444444444
2024-09-19 13:30:00,0.9666666666666667,3.4666666666666663
2024-09-19 14:00:00,0.9666666666666667,2.9444444444444446
2024-09-19 14:30:00,1.0555555555555556,6.388888888888889
2024-09-19 15:00:00,0.9666666666666668,3.477777777777778
2024-09-19 15:30:00,0.9555555555555556,4.711111111111111
2024-09-19 16:00:00,0.9666666666666667,4.294444444444444
2024-09-19 16:30:00,1.0888888888888888,4.177777777777778
2024-09-19 17:00:00,0.7888888888888889,2.8444444444444446
2024-09-19 17:30:00,0.7444444444444445,3.4666666666666663
2024-09-19 18:00:00,0.6999999999999998,2.9555555555555557
2024-09-19 18:30:00,0.6833333333333332,4.294444444444444
2024-09-19 19:00:00,0.6888888888888888,3.1777777777777785
2024-09-19 19:30:00,0.7999999999999999,4.288888888888889
2024-09-19 20:00:00,1.0,3.8333333333333335
2024-09-19 20:30:00,1.2444444444444445,4.2444444444444445
2024-09-19 21:00:00,1.2777777777777777,4.211111111111111
2024-09-19 21:30:00,1.3555555555555554,4.522222222222222
2024-09-19 22:00:00,1.4000000000000001,4.0777777777777775
2024-09-19 22:30:00,1.377777777777778,3.5444444444444443
2024-09-19 23:00:00,1.6555555555555557,4.833333333333333
2024-09-19 23:30:00,1.9222222222222223,4.544444444444445
2024-09-20 00:00:00,1.722222222222222,5.022222222222223
2024-09-20 00:30:00,1.6666666666666667,5.766666666666666
2024-09-20 01:00:00,1.5666666666666667,4.427777777777778
2024-09-20 01:30:00,2.6333333333333333,5.966666666666666
2024-09-20 02:00:00,2.0666666666666664,6.388888888888889
2024-09-20 02:30:00,2.0444444444444443,5.777777777777778
2024-09-20 03:00:00,2.1888888888888887,5.666666666666667
2024-09-20 03:30:00,2.4277777777777776,7.027777777777778
2024-09-20 04:00:00,2.222222222222222,5.933333333333334
2024-09-20 04:30:00,1.9666666666666668,3.988888888888889
2024-09-20 05:00:00,2.0,5.011111111111112
2024-09-20 05:30:00,1.5666666666666667,3.844444444444445
2024-09-20 06:00:00,1.8333333333333333,5.377777777777777
2024-09-20 06:30:00,2.255555555555555,6.566666666666666
2024-09-20 07:00:00,3.372222222222222,7.4444444444444455
2024-09-20 07:30:00,9.6,20.349999999999998
2024-09-20 08:00:00,2.433333333333333,6.883333333333333
2024-09-20 08:30:00,2.872222222222222,7.9444444444444455
2024-09-20 09:00:00,2.3000000000000003,6.233333333333333
2024-09-20 09:30:00,1.8222222222222222,7.316666666666666
2024-09-20 10:00:00,1.4833333333333334,4.533333333333333
2024-09-20 10:30:00,1.1333333333333333,4.666666666666667
2024-09-20 11:00:00,0.6166666666666667,1.75
2024-09-20 11:30:00,0.45,2.016666666666666
2024-09-20 12:00:00,0.4055555555555555,1.1444444444444444
2024-09-20 12:30:00,0.3833333333333333,2.433333333333333
2024-09-20 13:00:00,0.4166666666666667,1.3500000000000003
2024-09-20 13:30:00,0.39999999999999997,1.6666666666666667
2024-09-20 14:00:00,0.44999999999999996,1.9333333333333333
2024-09-20 14:30:00,0.45555555555555555,2.066666666666667
2024-09-20 15:00:00,0.4444444444444444,2.1833333333333336
2024-09-20 15:30:00,0.41111111111111115,1.9222222222222223
2024-09-20 16:00:00,0.2833333333333333,1.6666666666666667
2024-09-20 16:30:00,0.4444444444444445,1.222222222222222
2024-09-20 17:00:00,0.4611111111111111,1.5222222222222221
2024-09-20 17:30:00,0.5833333333333334,1.761111111111111
2024-09-20 18:00:00,0.5444444444444444,1.5999999999999999
2024-09-20 18:30:00,0.4222222222222222,1.622222222222222
2024-09-20 19:00:00,0.43333333333333335,1.4055555555555557
2024-09-20 19:30:00,0.4166666666666667,1.3166666666666667
2024-09-20 20:00:00,0.861111111111111,2.8555555555555556
2024-09-20 20:30:00,0.6833333333333335,2.35
2024-09-20 21:00:00,0.48333333333333334,1.7
2024-09-20 21:30:00,0.6833333333333332,1.8833333333333335
2024-09-20 22:00:00,0.6166666666666667,2.783333333333333
2024-09-20 22:30:00,0.7333333333333334,2.9
2024-09-20 23:00:00,1.6499999999999997,3.816666666666667
2024-09-20 23:30:00,1.8166666666666667,5.483333333333333
2024-09-21 00:00:00,1.6666666666666667,4.866666666666666
2024-09-21 00:30:00,2.2,5.8500000000000005
2024-09-21 01:00:00,3.2166666666666663,6.7
2024-09-21 01:30:00,2.0166666666666666,5.166666666666667
2024-09-21 02:00:00,1.4333333333333336,4.183333333333334
2024-09-21 02:30:00,1.05,2.766666666666667
2024-09-21 03:00:00,0.9166666666666666,3.266666666666667
2024-09-21 03:30:00,0.7333333333333334,2.866666666666667
2024-09-21 04:00:00,0.6166666666666666,1.4666666666666666
2024-09-21 04:30:00,0.6833333333333332,2.1999999999999997
2024-09-21 05:00:00,0.6999999999999998,2.25
2024-09-21 05:30:00,0.8666666666666666,2.5
2024-09-21 06:00:00,1.5166666666666666,3.9
2024-09-21 06:30:00,12.9,26.983333333333334
2024-09-21 07:00:00,13.266666666666666,28.95
2024-09-21 07:30:00,5.783333333333334,15.266666666666666
2024-09-21 08:00:00,2.65,6.133333333333333
2024-09-21 08:30:00,2.75,7.05
2024-09-21 09:00:00,2.422222222222222,6.183333333333334
2024-09-21 09:30:00,1.5666666666666667,4.6000000000000005
2024-09-21 10:00:00,0.6444444444444445,1.6944444444444444
2024-09-21 10:30:00,0.6222222222222222,1.3222222222222222
2024-09-21 11:00:00,0.7444444444444445,1.2777777777777777
2024-09-21 11:30:00,0.8555555555555556,2.4055555555555554
2024-09-21 12:00:00,0.5222222222222223,1.4444444444444444
2024-09-21 12:30:00,1.0666666666666667,2.744444444444445
2024-09-21 13:00:00,1.3111111111111111,2.5944444444444446
2024-09-21 13:30:00,0.75,1.9333333333333336
2024-09-21 14:00:00,0.6666666666666666,1.8111111111111111
2024-09-21 14:30:00,0.7222222222222223,1.2333333333333334
2024-09-21 15:00:00,0.5499999999999999,1.5277777777777777
2024-09-21 15:30:00,0.7333333333333333,2.5
2024-09-21 16:00:00,0.75,2.9111111111111114
2024-09-21 16:30:00,0.5722222222222222,2.411111111111111
2024-09-21 17:00:00,0.5333333333333333,2.35
2024-09-21 17:30:00,0.6,1.488888888888889
2024-09-21 18:00:00,0.4166666666666667,1.6722222222222223
2024-09-21 18:30:00,0.5499999999999999,2.25
2024-09-21 19:00:00,0.65,2.3166666666666664
2024-09-21 19:30:00,0.5333333333333333,1.4833333333333332
2024-09-21 20:00:00,0.7000000000000001,1.3
2024-09-21 20:30:00,0.6333333333333333,1.1500000000000001
2024-09-21 21:00:00,0.5499999999999999,1.6166666666666665
2024-09-21 21:30:00,1.9666666666666668,3.9499999999999997
2024-09-21 22:00:00,0.65,2.0
2024-09-21 22:30:00,0.65,1.1666666666666667
2024-09-21 23:00:00,0.5499999999999999,1.7666666666666666
2024-09-21 23:30:00,1.0888888888888888,2.211111111111111
2024-09-22 00:00:00,0.7333333333333333,1.5333333333333332
2024-09-22 00:30:00,0.7555555555555555,1.8888888888888886
2024-09-22 01:00:00,0.7333333333333333,2.1777777777777776
2024-09-22 01:30:00,0.7777777777777778,2.0222222222222217
2024-09-22 02:00:00,0.9222222222222222,1.6666666666666667
2024-09-22 02:30:00,1.0999999999999999,2.4666666666666663
2024-09-22 03:00:00,0.7777777777777778,1.7222222222222223
2024-09-22 03:30:00,0.8555555555555555,1.6666666666666667
2024-09-22 04:00:00,1.1444444444444446,2.633333333333333
2024-09-22 04:30:00,1.5777777777777777,5.711111111111111
2024-09-22 05:00:00,1.277777777777778,3.3333333333333335
2024-09-22 05:30:00,1.1666666666666667,4.233333333333333
2024-09-22 06:00:00,1.0555555555555554,2.422222222222222
2024-09-22 06:30:00,1.3111111111111111,2.988888888888889
2024-09-22 07:00:00,1.5333333333333332,3.8777777777777778
2024-09-22 07:30:00,1.8777777777777775,4.422222222222222
2024-09-22 08:00:00,1.722222222222222,4.133333333333333
2024-09-22 08:30:00,1.5444444444444445,2.7888888888888883
2024-09-22 09:00:00,1.2333333333333334,3.1222222222222222
